"","Date","ColonyID","Timepoint","Phenotype","Species","mean_A630","mean_A663","mean_A750","blank_750","A630_corrected","A663_corrected","chla.ug.ml","chlc2.ug.ml","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Notes","chla.ug.cm2","chlc2.ug.cm2"
"110",20240405,"240","September_2023","Resistant","Porites compressa",0.293,1.05033333333333,0.0663333333333333,0.0705,0.2225,0.979833333333333,18.4284916666667,4.11788333333333,92,2.681,3.035,0.354,8.40762045374578,"",21.9187958924292,4.89779879573266
"111",20240405,"241","January_2024","Susceptible","Porites compressa",0.518666666666667,1.73366666666667,0.0713333333333333,0.0705,0.448166666666667,1.66316666666667,31.2052805555556,10.1725666666667,141,7.7339,8.5021,0.7682,30.5653566508447,"",10.2093624857779,3.32813609305146
"112",20240405,"241","September_2023","Susceptible","Porites compressa",0.174,0.498333333333333,0.0636666666666667,0.0705,0.1035,0.427833333333333,8.039825,2.08463333333333,93,2.502,2.722,0.22,5.22507485826009,"",15.3870044316977,3.9896717078375
"113",20240405,"242","January_2024","Resistant","Porites compressa",0.447666666666667,1.55733333333333,0.073,0.0705,0.377166666666667,1.48683333333333,27.9218638888889,8.03373333333333,142,5.4569,6.0295,0.5726,22.7827690943422,"",12.2556936662378,3.52623217136867
"114",20240405,"242","September_2023","Resistant","Porites compressa",0.181,0.536,0.066,0.0705,0.1105,0.4655,8.74990833333333,2.1728,94,2.287,2.499,0.212,5.03507213614154,"",17.3779205078848,4.31533042874149
"115",20240405,"243","January_2024","Susceptible","Porites compressa",0.515333333333333,1.71633333333333,0.0716666666666667,0.0705,0.444833333333333,1.64583333333333,30.8786361111111,10.1269333333333,143,5.7742,6.3655,0.591299999999999,23.526809929243,"",13.1248716693758,4.30442264114435
"116",20240405,"243","September_2023","Susceptible","Porites compressa",0.231666666666667,0.75,0.0653333333333333,0.0705,0.161166666666667,0.6795,12.7725638888889,3.1657,95,1.844,2.008,0.164,3.89505580343025,"",32.7917353010463,8.12748304456144
"117",20240405,"244","January_2024","Resistant","Porites compressa",0.457333333333333,1.658,0.0703333333333333,0.0705,0.386833333333333,1.5875,29.8292527777778,7.86115,144,6.4237,6.9809,0.5572,22.1700295832474,"",13.4547645350541,3.54584551657081
"118",20240405,"244","September_2023","Resistant","Porites compressa",0.248333333333333,0.870666666666667,0.0656666666666667,0.0705,0.177833333333333,0.800166666666667,15.0534861111111,3.18816666666667,96,2.645,2.882,0.237,5.62883064276201,"",26.7435406507887,5.6639946536076
"119",20240405,"247","January_2024","Susceptible","Porites compressa",0.516333333333333,1.80166666666667,0.0666666666666667,0.0705,0.445833333333333,1.73116666666667,32.5031694444444,9.65581666666667,145,7.0335,7.6819,0.6484,25.7987207138866,"",12.5987523974199,3.74275018275199
"120",20240405,"247","September_2023","Susceptible","Porites compressa",0.227333333333333,0.806,0.0653333333333333,0.0705,0.156833333333333,0.7355,13.8439861111111,2.63125,97,2.169,2.431,0.262,6.22258914938247,"",22.2479514214513,4.22854528369614
"121",20240405,"248","January_2024","Resistant","Porites compressa",0.571333333333333,2.01033333333333,0.0706666666666667,0.0705,0.500833333333333,1.93983333333333,36.4196027777778,10.8766333333333,146,5.8809,6.3511,0.4702,18.7084492283614,"",19.466927660988,5.81375463063219
"122",20240405,"248","September_2023","Resistant","Porites compressa",0.231,0.863333333333333,0.0703333333333333,0.0705,0.1605,0.792833333333333,14.932275,2.44993333333333,98,2.076,2.283,0.207,4.91632043481744,"",30.3728676720286,4.98326617602644
"123",20240405,"26","January_2024","Resistant","Porites compressa",0.470333333333333,1.738,0.065,0.0705,0.399833333333333,1.6675,31.3393861111111,7.9641,106,4.8718,5.2716,0.3998,15.9073543204995,"",19.7011932215055,5.00655221449164
"124",20240405,"26","September_2023","Resistant","Porites compressa",0.193333333333333,0.628666666666667,0.064,0.0705,0.122833333333333,0.558166666666667,10.5020527777778,2.16901666666667,59,2.174,2.368,0.194,4.6075660113748,"",22.7930598321351,4.70751077968708
"125",20240405,"27","January_2024","Susceptible","Porites compressa",0.53,1.89733333333333,0.0686666666666667,0.0705,0.4595,1.82683333333333,34.3110416666667,9.69408333333334,107,7.0802,7.6993,0.6191,24.6329241116089,"",13.9289357248889,3.93541720398706
"126",20240405,"27","September_2023","Susceptible","Porites compressa",0.193333333333333,0.562666666666667,0.0726666666666667,0.0705,0.122833333333333,0.492166666666667,9.24475277777778,2.56831666666667,60,2.733,3.043,0.31,7.36260548209376,"",12.5563603812013,3.48832580112155
"127",20240405,"28","January_2024","Resistant","Porites compressa",0.423333333333333,1.39766666666667,0.0656666666666667,0.0705,0.352833333333333,1.32716666666667,24.9061694444444,7.90106666666667,108,4.1446,4.5583,0.4137,16.4604114116825,"",15.130951968046,4.80004203361467
"128",20240405,"28","September_2023","Resistant","Porites compressa",0.282333333333333,0.920333333333333,0.0666666666666667,0.0705,0.211833333333333,0.849833333333333,15.9633694444444,4.42278333333333,61,2.791,3.113,0.322,7.64760956527158,"",20.8736721039414,5.78322323542451
"129",20240405,"29","January_2024","Susceptible","Porites compressa",0.547666666666667,1.85666666666667,0.0656666666666667,0.0705,0.477166666666667,1.78616666666667,33.5174972222222,10.7377666666667,109,8.3601,9.068,0.7079,28.1661233703892,"",11.8999326891605,3.81229838606586
"130",20240405,"29","September_2023","Susceptible","Porites compressa",0.269333333333333,0.9,0.0673333333333333,0.0705,0.198833333333333,0.8295,15.5898861111111,3.95885,62,2.337,2.529,0.192,4.56006533084516,"",34.1878569275272,8.68156421624396
"131",20240405,"3","January_2024","Susceptible","Montipora capitata",0.195333333333333,0.501333333333333,0.068,0.0705,0.124833333333333,0.430833333333333,8.07421944444444,3.02968333333333,101,2.0158,2.4469,0.4311,17.1527274826597,"",4.70725104949458,1.76629829652232
"132",20240405,"3","September_2023","Susceptible","Montipora capitata",0.145,0.339333333333333,0.066,0.0705,0.0745,0.268833333333333,5.04180833333333,1.73723333333333,55,2.226,2.609,0.383,9.09638032142552,"",5.54265340187889,1.90980727712261
"133",20240405,"4","January_2024","Resistant","Montipora capitata",0.192,0.487666666666667,0.07,0.0705,0.1215,0.417166666666667,7.817425,2.96186666666667,102,4.1144,4.7292,0.6148,24.4618345078617,"",3.19576399614983,1.21081134193544
"134",20240405,"4","September_2023","Resistant","Montipora capitata",0.12,0.234,0.0643333333333333,0.0705,0.0495,0.1635,3.061875,1.24575,56,3.976,4.366,0.39,9.26263270327924,"",3.30562065676642,1.34492000266724
"135",20240405,"41","January_2024","Susceptible","Porites compressa",0.356,1.194,0.0713333333333333,0.0705,0.2855,1.1235,21.0981416666667,6.09315,110,4.6213,5.2082,0.5869,23.3517414975017,"",9.03493286311167,2.6092914743219
"136",20240405,"41","September_2023","Susceptible","Porites compressa",0.256333333333333,0.901333333333333,0.0656666666666667,0.0705,0.185833333333333,0.830833333333333,15.6291527777778,3.36383333333333,63,2.807,3.106,0.299,7.10135173918075,"",22.00870109214,4.73689159033461
"137",20240405,"42","January_2024","Resistant","Porites compressa",0.432666666666667,1.50633333333333,0.0726666666666667,0.0705,0.362166666666667,1.43583333333333,26.9663138888889,7.66503333333334,111,5.5811,6.0952,0.5141,20.4551547177809,"",13.1831385589316,3.74723801363888
"138",20240405,"42","September_2023","Resistant","Porites compressa",0.175666666666667,0.561333333333333,0.0646666666666667,0.0705,0.105166666666667,0.490833333333333,9.23819722222222,1.77873333333333,64,1.548,1.707,0.159,3.77630410210615,"",24.4635944893046,4.71024918872737
"139",20240405,"43","January_2024","Susceptible","Porites compressa",0.425333333333333,1.42166666666667,0.066,0.0705,0.354833333333333,1.35116666666667,25.3612361111111,7.84616666666667,112,5.9732,6.4782,0.505,20.0930813703158,"",12.6218749845796,3.9049096164305
"140",20240405,"43","September_2023","Susceptible","Porites compressa",0.297333333333333,1.033,0.0643333333333333,0.0705,0.226833333333333,0.9625,18.0936694444444,4.4184,65,3.499,3.871,0.372,8.83512657851251,"",20.4792419029391,5.00094702745491
"141",20240405,"44","January_2024","Resistant","Porites compressa",0.405,1.40066666666667,0.0663333333333333,0.0705,0.3345,1.33016666666667,24.982875,7.05516666666667,113,4.0099,4.3702,0.3603,14.3357172628213,"",17.4270143181405,4.92139077335444
"142",20240405,"44","September_2023","Resistant","Porites compressa",0.190666666666667,0.542,0.0723333333333333,0.0705,0.120166666666667,0.4715,8.85389722222222,2.57295,66,1.858,2.077,0.219,5.20132451799527,"",17.0223895694067,4.94672076525555
"143",20240405,"45","January_2024","Susceptible","Porites compressa",0.410333333333333,1.44066666666667,0.0666666666666667,0.0705,0.339833333333333,1.37016666666667,25.7391861111111,7.05396666666667,114,3.6013,3.963,0.3617,14.391420854739,"",17.8850902707326,4.90150815396649
"144",20240405,"45","September_2023","Susceptible","Porites compressa",0.233,0.74,0.0693333333333333,0.0705,0.1625,0.6695,12.5806416666667,3.2864,67,2.338,2.587,0.249,5.91383472593983,"",21.2732385155849,5.55713873028084
"145",20240405,"46","January_2024","Resistant","Porites compressa",0.482333333333333,1.674,0.0666666666666667,0.0705,0.411833333333333,1.6035,30.1073861111111,8.8931,115,8.4395,9.2025,0.763,30.3584575951504,"",9.9172976811314,2.92936489679259
"146",20240405,"46","September_2023","Resistant","Porites compressa",0.232,0.688,0.0716666666666667,0.0705,0.1615,0.6175,11.5911083333333,3.55585,68,3.215,3.732,0.517,12.2789259169112,"",9.43983896618306,2.89589661511248
"147",20260618,"1","May_2024","Susceptible","Montipora capitata",0.225,0.723666666666667,0.0576666666666667,0.0573333333333333,0.167666666666667,0.666333333333333,12.5148055555556,3.53883333333333,147,3.0905,3.5594,0.4689,10.6837636555434,"",11.7138547416875,3.31234707864131
"148",20260618,"12","May_2024","Resistant","Montipora capitata",0.131333333333333,0.337333333333333,0.0616666666666667,0.0573333333333333,0.074,0.28,5.25506666666667,1.6471,151,1.7534,2.0593,0.3059,6.96985135899069,"",7.53971124490043,2.36317808682583
"149",20260618,"19","May_2024","Susceptible","Montipora capitata",0.187333333333333,0.657,0.058,0.0573333333333333,0.13,0.599666666666667,11.2849833333333,2.24151666666667,152,2.1779,4.4463,2.2684,51.6848997147254,"May be overestimation ",2.18341979874601,0.433688887671004
"150",20260618,"2","May_2024","Resistant","Montipora capitata",0.186,0.507333333333333,0.0776666666666667,0.0573333333333333,0.128666666666667,0.45,8.43525555555556,3.0868,148,2.6384,3.2776,0.6392,14.5640045396105,"",5.79185177580365,2.11947201170163
"151",20260618,"202","May_2024","Resistant","Montipora capitata",0.205666666666667,0.578666666666667,0.07,0.0573333333333333,0.148333333333333,0.521333333333333,9.77317777777778,3.54318333333333,163,5.2783,5.9094,0.6311,14.3794481616836,"",6.79662923631521,2.46406071602576
"152",20260618,"203","May_2024","Susceptible","Montipora capitata",0.273,0.860666666666667,0.0596666666666667,0.0573333333333333,0.215666666666667,0.803333333333333,15.0734555555556,4.87718333333333,164,4.0548,5.0011,0.9463,21.56119758422,"",6.99101035398301,2.26201875581475
"153",20260618,"204","May_2024","Resistant","Montipora capitata",0.161,0.484,0.0593333333333333,0.0573333333333333,0.103666666666667,0.426666666666667,8.01742222222222,2.09921666666667,165,2.4906,2.8873,0.3967,9.03870557081271,"",8.87009999320217,2.32247488340072
"154",20260618,"205","May_2024","Susceptible","Montipora capitata",0.17,0.499666666666667,0.0556666666666667,0.0573333333333333,0.112666666666667,0.442333333333333,8.30627222222222,2.41078333333333,166,3.0598,4.332,1.2722,28.9867437035239,"May be overestimation",2.86554167904428,0.831684772180967
"155",20260618,"206","May_2024","Resistant","Montipora capitata",0.190333333333333,0.622333333333333,0.07,0.0573333333333333,0.133,0.565,10.6213833333333,2.5867,167,3.1889,3.687,0.4981,11.3490780056007,"",9.35880723358474,2.27921598452621
"156",20260618,"209","May_2024","Susceptible","Montipora capitata",0.156,0.434333333333333,0.075,0.0573333333333333,0.0986666666666667,0.377,7.07660555555556,2.17395,168,1.3849,1.7063,0.3214,7.32301479823344,"",9.66351393590338,2.96865438606574
"157",20260618,"210","May_2024","Resistant","Montipora capitata",0.232666666666667,0.659333333333333,0.071,0.0573333333333333,0.175333333333333,0.602,11.2810777777778,4.2742,169,4.6381,5.8471,1.209,27.5467482609341,"May be overestimation",4.09524843764454,1.55161689485562
"158",20260618,"211","May_2024","Susceptible","Montipora capitata",0.253,0.849,0.0553333333333333,0.0573333333333333,0.195666666666667,0.791666666666667,14.8725388888889,4.04476666666667,170,6.1566,7.065,0.9084,20.6976560134264,"",7.18561506638297,1.95421484637819
"159",20260618,"213","May_2024","Susceptible","Montipora capitata",0.139666666666667,0.383333333333333,0.057,0.0573333333333333,0.0823333333333333,0.326,6.12247777777778,1.74505,171,2.5325,3.1507,0.6182,14.0855250412816,"",4.34664505571083,1.23889595516364
"160",20260618,"214","May_2024","Resistant","Montipora capitata",0.183333333333333,0.585333333333333,0.0656666666666667,0.0573333333333333,0.126,0.528,9.924,2.4945,172,2.8819,3.5277,0.6458,14.7143838105139,"",6.74442105615662,1.69527996015545
"161",20260618,"220","May_2024","Resistant","Montipora capitata",0.131333333333333,0.340666666666667,0.0613333333333333,0.0573333333333333,0.074,0.283333333333333,5.31856666666667,1.62693333333333,174,2.0131,2.4521,0.439,10.0024999888752,"",5.31723736324118,1.62652670346694
"162",20260618,"221","May_2024","Susceptible","Montipora capitata",0.176333333333333,0.553666666666667,0.06,0.0573333333333333,0.119,0.496333333333333,9.32821666666667,2.37003333333333,175,2.4268,3.1679,0.7411,16.8857693434064,"",5.5243065784913,1.40356846355881
"163",20260618,"225","May_2024","Susceptible","Porites compressa",0.213,0.663666666666667,0.0653333333333333,0.0573333333333333,0.155666666666667,0.606333333333333,11.3846055555556,3.36003333333333,176,2.1784,2.3916,0.2132,4.85770614493892,"",23.4361758737028,6.91691352477967
"164",20260618,"235","May_2024","Susceptible","Porites compressa",0.236333333333333,0.851666666666667,0.0583333333333333,0.0573333333333333,0.179,0.794333333333333,14.9411166666667,3.27613333333333,179,3.5993,3.9504,0.3511,7.99972151729858,"",18.677045987611,4.09530922576371
"165",20260618,"236","May_2024","Resistant","Porites compressa",0.181333333333333,0.566,0.0613333333333333,0.0573333333333333,0.124,0.508666666666667,9.55783333333333,2.52116666666667,180,1.6927,1.9149,0.2222,5.06276878707987,"",18.8786684427004,4.97981790734875
"166",20260618,"238","May_2024","Resistant","Porites compressa",0.22,0.765333333333333,0.065,0.0573333333333333,0.162666666666667,0.708,13.3138888888889,3.061,182,4.0777,4.3758,0.2981,6.79213040246854,"",19.6019335613022,4.5066861479684
"167",20260618,"239","May_2024","Susceptible","Porites compressa",0.181,0.537333333333333,0.074,0.0573333333333333,0.123666666666667,0.48,9.01208888888889,2.67955,183,3.1115,3.4157,0.3042,6.93111730436408,"",13.0023609371242,3.86597121695352
"168",20260618,"241","May_2024","Susceptible","Porites compressa",0.239333333333333,0.789666666666667,0.062,0.0573333333333333,0.182,0.732333333333333,13.7568166666667,3.78668333333333,185,4.6449,5.0587,0.4138,9.42832459088052,"",14.590945118683,4.01628443827228
"169",20260618,"242","May_2024","Resistant","Porites compressa",0.202333333333333,0.674666666666667,0.0603333333333333,0.0573333333333333,0.145,0.617333333333333,11.6055333333333,2.81188333333333,186,5.0434,5.5827,0.5393,12.287809211846,"",9.44475384769571,2.28835204457972
"170",20260618,"247","May_2024","Susceptible","Porites compressa",0.206333333333333,0.679333333333333,0.06,0.0573333333333333,0.149,0.622,11.6901666666667,2.96425,189,4.2585,4.6917,0.4332,9.87034850838434,"",11.8437222928213,3.00318676435997
"171",20260618,"27","May_2024","Susceptible","Porites compressa",0.202,0.609666666666667,0.0676666666666667,0.0573333333333333,0.144666666666667,0.552333333333333,10.3676388888889,3.19008333333333,155,2.8378,3.1289,0.2911,6.63263723635891,"",15.6312466963448,4.80967557798258
"172",20260618,"28","May_2024","Resistant","Porites compressa",0.265333333333333,0.913,0.0616666666666667,0.0573333333333333,0.208,0.855666666666667,16.0785833333333,4.21441666666667,156,4.7765,5.4005,0.624,14.2176765217724,"",11.308868441838,2.96420913797896
"173",20260618,"29","May_2024","Susceptible","Porites compressa",0.228,0.72,0.064,0.0573333333333333,0.170666666666667,0.662666666666667,12.4417555555556,3.69646666666667,157,4.6988,5.1612,0.4624,10.5356628584416,"",11.8091815605002,3.50852786040406
"174",20260618,"3","May_2024","Susceptible","Montipora capitata",0.113333333333333,0.257333333333333,0.0586666666666667,0.0573333333333333,0.056,0.2,3.75026666666667,1.3184,149,1.4658,1.8136,0.3478,7.92453188184689,"",4.73247722715027,1.66369448650983
"175",20260618,"4","May_2024","Resistant","Montipora capitata",0.142333333333333,0.413333333333333,0.0543333333333333,0.0573333333333333,0.085,0.356,6.69113333333333,1.68395,150,3.5062,4.0065,0.5003,11.3992044292352,"",5.86982484161156,1.47725221567325
"176",20260618,"43","May_2024","Susceptible","Porites compressa",0.284666666666667,0.971,0.058,0.0573333333333333,0.227333333333333,0.913666666666667,17.1628611111111,4.73641666666667,160,7.8219,8.5233,0.7014,15.9812152441846,"",10.7393967535457,2.96373998741441
"177",20260618,"44","May_2024","Resistant","Porites compressa",0.129,0.345666666666667,0.0576666666666667,0.0573333333333333,0.0716666666666667,0.288333333333333,5.41630555555556,1.49133333333333,161,4.377,4.7609,0.383900000000001,8.74706092421227,"",6.19214339820473,1.70495363671842
"178",20260702,"20","May_2024","Resistant","Montipora capitata",0.212666666666667,0.549333333333333,0.0736666666666667,0.061,0.151666666666667,0.488333333333333,9.14097222222222,3.89333333333333,153,2.5349,3.0225,0.4876,11.1098382564363,"",8.22781755344328,3.50440145343952
"179",20260702,"201","May_2024","Susceptible","Montipora capitata",0.223333333333333,0.661,0.0713333333333333,0.061,0.162333333333333,0.6,11.2568444444444,3.69935,162,5.7933,6.6485,0.8552,19.4855079509933,"",5.77703412852043,1.89851350516701
"180",20260702,"202","October_2024","Resistant","Montipora capitata",0.166666666666667,0.446666666666667,0.0673333333333333,0.061,0.105666666666667,0.385666666666667,7.23423888888889,2.43756666666667,207,4.3985,4.9623,0.5638,12.8460352932297,"",5.63149541765745,1.89752449765676
"181",20260702,"205","October_2024","Susceptible","Montipora capitata",0.248666666666667,0.762666666666667,0.064,0.061,0.187666666666667,0.701666666666667,13.1665722222222,4.22806666666667,210,3.9914,4.6681,0.6767,15.4184322151978,"",8.53950131793819,2.74221568552158
"182",20260702,"219","May_2024","Susceptible","Montipora capitata",0.169333333333333,0.444666666666667,0.0743333333333333,0.061,0.108333333333333,0.383666666666667,7.19329444444444,2.57006666666667,173,1.8615,2.2915,0.43,9.79743734673423,"",7.34201627412517,2.62320296186772
"183",20260702,"219","October_2024","Susceptible","Montipora capitata",0.221333333333333,0.650333333333333,0.0693333333333333,0.061,0.160333333333333,0.589333333333333,11.0557777777778,3.67358333333333,217,4.564,5.4802,0.9162,20.8753769699486,"",5.29608533234789,1.7597686205244
"184",20260702,"221","October_2024","Susceptible","Montipora capitata",0.360666666666667,1.09033333333333,0.0713333333333333,0.061,0.299666666666667,1.02933333333333,19.2891555555556,7.30248333333333,219,6.709,8.1361,1.4271,32.5160996221498,"May be an overestimation",5.93218614154321,2.24580543736522
"185",20260702,"225","October_2024","Susceptible","Porites compressa",0.289,0.992666666666667,0.069,0.061,0.228,0.931666666666667,17.50505,4.65761666666666,220,3.6632,4.0133,0.3501,7.97693677928292,"",21.9445765766412,5.83885367972712
"186",20260702,"233","May_2024","Susceptible","Porites compressa",0.240333333333333,0.773666666666667,0.0673333333333333,0.061,0.179333333333333,0.712666666666667,13.3850111111111,3.78526666666667,177,4.7032,5.1296,0.4264,9.71541228987785,"",13.7770901653412,3.89614619917922
"187",20260702,"234","May_2024","Resistant","Porites compressa",0.183,0.545666666666667,0.0693333333333333,0.061,0.122,0.484666666666667,9.10276666666667,2.57606666666667,178,3.0958,3.3779,0.2821,6.42757459421796,"",14.1620552717587,4.00783628241983
"188",20260702,"234","October_2024","Resistant","Porites compressa",0.252666666666667,0.843666666666667,0.071,0.061,0.191666666666667,0.782666666666667,14.7053555555556,3.91861666666667,223,3.9883,4.3867,0.3984,9.07743962543934,"",16.1998935408439,4.3168743922954
"189",20260702,"235","October_2024","Susceptible","Porites compressa",0.294333333333333,1.04066666666667,0.0713333333333333,0.061,0.233333333333333,0.979666666666667,18.4137611111111,4.60801666666667,224,5.2037,5.6443,0.4406,10.0389555697002,"",18.3423076068669,4.59013553220087
"190",20260702,"237","May_2024","Susceptible","Porites compressa",0.252,0.868333333333333,0.069,0.061,0.191,0.807333333333333,15.1759666666667,3.73928333333333,181,3.2682,3.5918,0.3236,7.37314122186789,"",20.5827695550663,5.07149289673586
"191",20260702,"239","October_2024","Susceptible","Porites compressa",0.411666666666667,1.54066666666667,0.0696666666666667,0.061,0.350666666666667,1.47966666666667,27.8136055555556,6.88061666666667,228,6.5392,7.2847,0.7455,16.9860221906753,"",16.3744078768625,4.05075219461557
"192",20260702,"240","May_2024","Resistant","Porites compressa",0.192333333333333,0.612,0.074,0.061,0.131333333333333,0.551,10.3564611111111,2.59615,184,3.7585,4.1141,0.355599999999999,8.10225283836903,"",12.78219936814,3.2042322694568
"193",20260702,"242","October_2024","Resistant","Porites compressa",0.246333333333333,0.926333333333333,0.071,0.061,0.185333333333333,0.865333333333333,16.2869111111111,3.13253333333333,231,4.2634,4.8541,0.5907,13.4589447458509,"",12.1011798611715,2.32747321018539
"194",20260702,"243","May_2024","Susceptible","Porites compressa",0.229666666666667,0.769,0.0686666666666667,0.061,0.168666666666667,0.708,13.3074888888889,3.3319,187,3.1884,3.4815,0.2931,6.67820671239023,"",19.9267400097083,4.9892136369757
"195",20260702,"243","October_2024","Susceptible","Porites compressa",0.311666666666667,1.11733333333333,0.0693333333333333,0.061,0.250666666666667,1.05633333333333,19.8557722222222,4.92678333333333,232,8.2341,8.9555,0.721400000000001,16.4369100044979,"",12.0799908357403,2.99739022236244
"196",20260702,"244","May_2024","Resistant","Porites compressa",0.143666666666667,0.348333333333333,0.0703333333333333,0.061,0.0826666666666667,0.287333333333333,5.38552222222222,1.99403333333333,188,2.6045,2.895,0.2905,6.61896639354952,"",8.13650032650212,3.01260531444397
"197",20260702,"247","October_2024","Susceptible","Porites compressa",0.296666666666667,1.04433333333333,0.0683333333333333,0.061,0.235666666666667,0.983333333333333,18.4811222222222,4.69118333333333,234,3.8102,4.2292,0.419,9.54680522856194,"",19.3584364400048,4.91387770151458
"198",20260702,"248","May_2024","Resistant","Porites compressa",0.183,0.560333333333333,0.068,0.061,0.122,0.499333333333333,9.38216666666667,2.48733333333333,190,3.3045,3.6186,0.3141,7.15668621071911,"",13.109652135669,3.47553778396469
"199",20260702,"248","October_2024","Resistant","Porites compressa",0.377666666666667,1.41466666666667,0.0683333333333333,0.061,0.316666666666667,1.35366666666667,25.4495722222222,6.10781666666667,235,8.0724,8.8781,0.8057,18.3576634192181,"",13.8631870740041,3.3271209560758
"200",20260702,"26","May_2024","Resistant","Porites compressa",0.214666666666667,0.739666666666667,0.0676666666666667,0.061,0.153666666666667,0.678666666666667,12.7646888888889,2.83211666666667,154,3.7867,4.1552,0.3685,8.39617595877106,"",15.2029792509937,3.37310304187718
"201",20260702,"29","October_2024","Susceptible","Porites compressa",0.214666666666667,0.739333333333333,0.0673333333333333,0.061,0.153666666666667,0.678333333333333,12.7583388888889,2.83413333333334,201,3.0881,3.4493,0.3612,8.22984737125675,"",15.5025218735504,3.44372526668201
"202",20260702,"3","October_2024","Susceptible","Montipora capitata",0.114,0.215,0.0693333333333333,0.061,0.053,0.154,2.87716666666667,1.46125,193,3.3883,3.8112,0.4229,9.63566570682303,"",2.98595525644828,1.51650134454674
"203",20260702,"4","October_2024","Resistant","Montipora capitata",0.167333333333333,0.471,0.068,0.061,0.106333333333333,0.41,7.69707777777778,2.32045,194,5.1658,5.8607,0.6949,15.8331144470828,"",4.8613794863309,1.46556762900652
"204",20260702,"41","May_2024","Susceptible","Porites compressa",0.176,0.507666666666667,0.0716666666666667,0.061,0.115,0.446666666666667,8.38633333333333,2.48991666666667,158,2.9568,3.2532,0.2964,6.75339634784192,"",12.4179492826794,3.68691031655847
"205",20260702,"41","October_2024","Susceptible","Porites compressa",0.243,0.785333333333333,0.068,0.061,0.182,0.724333333333333,13.6044166666667,3.83508333333333,202,2.7768,3.1339,0.3571,8.13642994539254,"",16.7203758380179,4.71347182864279
"206",20260702,"42","May_2024","Resistant","Porites compressa",0.205666666666667,0.653666666666667,0.068,0.061,0.144666666666667,0.592666666666667,11.1359888888889,2.94606666666667,159,2.6487,2.9358,0.2871,6.54149828429627,"",17.0236059155168,4.50365732532421
"207",20260702,"43","October_2024","Susceptible","Porites compressa",0.197666666666667,0.598333333333333,0.068,0.061,0.136666666666667,0.537333333333333,10.0904222222222,2.91963333333333,204,5.5479,6.0774,0.5295,12.0645187792925,"",8.36371711695736,2.42001640243172
"208",20260702,"44","October_2024","Resistant","Porites compressa",0.224666666666667,0.714666666666667,0.0696666666666667,0.061,0.163666666666667,0.653666666666667,12.2777722222222,3.43486666666667,205,3.9623,4.4122,0.4499,10.2508536332459,"",11.9773168767161,3.35081037107641
"209",20260708,"1","October_2024","Susceptible","Montipora capitata",0.144333333333333,0.376666666666667,0.0673333333333333,0.063,0.0813333333333333,0.313666666666667,5.88859444444444,1.77451666666667,191,3.3684,3.9174,0.549,12.5088211705979,"",4.70755346497849,1.41861222769551
"210",20260708,"12","October_2024","Resistant","Montipora capitata",0.205666666666667,0.616333333333333,0.0693333333333333,0.063,0.142666666666667,0.553333333333333,10.3888222222222,3.09373333333333,195,4.1583,4.741,0.5827,13.2766668417257,"",7.82487227108267,2.33020333357345
"211",20260708,"19","October_2024","Susceptible","Montipora capitata",0.162666666666667,0.488666666666667,0.067,0.063,0.0996666666666667,0.425666666666667,8.00263888888889,1.92466666666667,196,2.4425,2.9485,0.506,11.5290774359245,"",6.94126562456137,1.66940215066075
"212",20260708,"2","October_2024","Resistant","Montipora capitata",0.247666666666667,0.872666666666667,0.0683333333333333,0.063,0.184666666666667,0.809666666666667,15.2271722222222,3.43921666666667,192,4.1389,4.8378,0.6989,15.9242533991455,"",9.56225189373042,2.15973495300647
"213",20260708,"20","October_2024","Resistant","Montipora capitata",0.205666666666667,0.639666666666667,0.071,0.063,0.142666666666667,0.576666666666667,10.8333222222222,2.95256666666667,197,3.8951,4.5296,0.634500000000001,14.4569162709369,"",7.49352214483024,2.04232120552727
"214",20260708,"201","October_2024","Susceptible","Montipora capitata",0.156,0.398,0.0676666666666667,0.063,0.093,0.335,6.28255,2.1722,206,3.0172,3.4133,0.3961,9.02503472800332,"",6.96124745149866,2.40686054454726
"215",20260708,"203","October_2024","Susceptible","Montipora capitata",0.161666666666667,0.431333333333333,0.0693333333333333,0.063,0.0986666666666667,0.368333333333333,6.91150555555556,2.22638333333333,208,1.9879,2.3238,0.3359,7.65339349946052,"",9.03064184017552,2.90901458743794
"216",20260708,"204","October_2024","Resistant","Montipora capitata",0.226,0.762333333333333,0.0666666666666667,0.063,0.163,0.699333333333333,13.1484333333333,3.12848333333333,209,4.2963,4.8608,0.564500000000001,12.8619846098406,"",10.2227095834601,2.43234883902734
"217",20260708,"205","January_2024","Susceptible","Montipora capitata",0.161,0.445,0.071,0.063,0.098,0.382,7.17256666666667,2.1136,120,1.7854,2.1593,0.3739,14.8768378700219,"",4.8212978654019,1.42073202549252
"218",20260708,"205","January_2025","Susceptible","Montipora capitata",0.166,0.458,0.0715,0.063,0.103,0.395,7.41488333333333,2.2607,253,1.3191,1.5862,0.2671,6.08580352398305,"",12.1839019352377,3.7147107873118
"219",20260708,"206","October_2024","Resistant","Montipora capitata",0.347,1.08433333333333,0.0693333333333333,0.063,0.284,1.02133333333333,19.1534666666667,6.64353333333333,211,6.9817,8.1889,1.2072,27.5057357325059,"May be an overestimation",6.96344458949752,2.4153265333245
